player,ppg,apg,rpg,bpg,num_seasons,MVPs,Finals_MVP,Championships,ROTY,DPOTY,CPOY,NBA1st,NBA2nd,NBA3rd,DEF1st,DEF2nd,AllStarCount,hof
Bill Willough,6.0040983607,0.8463114754,3.875,0.5983606557,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Bigelow,2.4893617021,0.4468085106,1.1808510638,0.0425531915,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Gross,8.9025341131,2.8869395712,4.3918128655,0.7037037037,8,0,0.0,1.0,0,0,0,0,0,0,0,1,0,False
Bubbles Hawki,12.747572816,1.4563106796,2.3300970874,0.4563106796,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
C.J. Kupec,4.1224489796,0.7346938776,2.1292517007,0.0476190476,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Charles Jorda,5.1971830986,0.7464788732,3.0422535211,0.1830985915,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cliff Pondext,3.9492385787,1.1065989848,3.7918781726,0.2639593909,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Clyde Mayes,4.0135135135,0.5405405405,3.7702702703,0.6216216216,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dan Roundfiel,14.338253383,2.0356703567,9.2275522755,1.4268142681,12,0,0.0,0.0,0,0,0,0,1,0,3,2,3,False
Darryl Dawkin,12.02892562,1.2630853994,6.1046831956,1.4090909091,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dave Meyers,11.206405694,2.3202846975,6.3024911032,0.5088967972,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
David Thompso,22.672297297,3.2753378378,4.1317567568,0.8597972973,9,0,0.0,0.0,0,0,0,2,0,0,0,0,5,True
Dennis Van Za,2.0,0.0,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Don Ford,6.3628691983,1.364978903,3.5675105485,0.2932489451,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dwaine Dillar,1.3333333333,0.6666666667,3.0,0.6666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ed Searcy,1.5,0.25,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eric Fernsten,2.371559633,0.376146789,1.7064220183,0.2339449541,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Frank Oleynic,4.9803921569,1.1078431373,0.8823529412,0.0980392157,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gene Short,2.4705882353,0.2941176471,1.4117647059,0.0882352941,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
George Bucci,3.8787878788,0.4545454545,1.1212121212,0.0909090909,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Glenn Hansen,5.25,0.8303571429,2.2053571429,0.1428571429,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Gus Williams,17.082424242,5.5721212121,2.6933333333,0.3527272727,11,0,0.0,1.0,0,0,0,1,1,0,0,0,2,False
Harry Rogers,7.6111111111,0.8333333333,5.3333333333,0.3333333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Henry Dickers,1.9565217391,0.8260869565,0.2173913043,0.0434782609,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Henry Ward,4.6931818182,0.4659090909,1.9659090909,0.1704545455,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerome Anders,2.5918367347,0.3265306122,0.5102040816,0.1020408163,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerry Baskerv,1.2380952381,0.1428571429,1.3333333333,0.2380952381,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jim Creighton,0.96875,0.125,1.40625,0.28125,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jim McElroy,9.8564593301,3.4976076555,1.961722488,0.3014354067,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jimmie Baker,1.2,0.8,2.8,0.6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jimmy Conner,4.4166666667,1.5833333333,1.1666666667,0.2083333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Bryant,8.6666666667,1.7310231023,4.0280528053,0.3316831683,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Meriweath,8.1179104478,0.9,5.6179104478,1.2089552239,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Lambert,3.7847533632,0.5560538117,3.3475336323,0.3856502242,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Laskowsk,7.0508474576,0.8389830508,2.3898305085,0.1016949153,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Shumate,12.327044025,1.8050314465,7.5094339623,0.7044025157,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Junior Bridge,13.565371025,2.433451119,3.5276796231,0.2591283863,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ken Mayfield,2.8461538462,0.3076923077,0.6153846154,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ken Smith,4.3157894737,0.3684210526,1.2631578947,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kenneth Gardn,1.5555555556,0.3333333333,1.4444444444,0.1111111111,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kevin Grevey,10.958333333,1.8556547619,2.3720238095,0.1666666667,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Kim Hughes,3.8211764706,0.88,5.5694117647,1.1811764706,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Larry Fogle,1.0,0.0,1.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lindsay Hairs,5.8085106383,0.4468085106,3.8085106383,0.6808510638,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lionel Hollin,11.603268945,4.4665676077,2.3789004458,0.2852897474,10,0,0.0,1.0,0,0,0,0,0,0,1,1,1,False
M.L. Carr,9.9690265487,1.9705014749,4.5044247788,0.3982300885,10,0,0.0,2.0,0,0,0,0,0,0,0,1,0,False
Mark Olberdin,9.4503171247,2.4651162791,5.3202959831,0.2875264271,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marvin Webste,6.9724473258,1.2188006483,6.8363047002,1.4278768233,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mel Bennett,6.8725490196,1.0,4.6666666667,0.4803921569,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Flynn,6.2417061611,2.1516587678,2.0710900474,0.1184834123,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Monte Towe,2.7739130435,1.9391304348,0.7739130435,0.0434782609,2,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Nathaniel Bar,2.25,0.6666666667,0.6666666667,0.0833333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rich Kelley,7.6154791155,2.57002457,6.9754299754,0.9201474201,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rick Darnell,2.3636363636,0.8181818182,3.2727272727,0.2727272727,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ricky Sobers,13.278928136,4.293544458,2.5968331303,0.1961023143,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rudy Hackett,5.5357142857,1.1071428571,3.25,0.3214285714,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rudy White,3.0967741935,0.9032258065,0.9677419355,0.0564516129,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Skip Wise,2.0,0.5,1.5,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Steve Green,5.7512195122,0.7853658537,2.4097560976,0.1317073171,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Terry Thomas,2.75,0.1071428571,1.2857142857,0.0714285714,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ticky Burden,13.149253731,1.447761194,2.0,0.0746268657,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Boswell,7.7076502732,1.6147540984,4.6693989071,0.3032786885,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Tom Kropp,2.4743589744,0.6025641026,0.7948717949,0.0128205128,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom McMillen,8.1124828532,1.0809327846,3.9958847737,0.2620027435,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wilbur Hollan,13.623188406,3.3405797101,3.0507246377,0.1594202899,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
World B. Free,20.26523702,3.7460496614,2.7426636569,0.2516930023,13,0,0.0,0.0,0,0,0,0,1,0,0,0,1,False
Adrian Dantle,24.269109948,2.9633507853,5.7120418848,0.1570680628,15,0,0.0,0.0,1,0,0,0,2,0,0,0,6,True
Alex English,21.469404862,3.6471081308,5.4803017603,0.6982397318,15,0,0.0,0.0,0,0,0,0,3,0,0,0,8,True
Andre McCarte,3.8058252427,1.6699029126,0.9223300971,0.0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andy Walker,4.5,0.8,1.875,0.175,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Armond Hill,6.8675213675,4.688034188,1.9594017094,0.1303418803,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Wilkerson,10.119402985,3.4235074627,4.171641791,0.2630597015,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Butch Feher,5.1666666667,0.75,1.5416666667,0.1458333333,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Chuckie Willi,1.6818181818,0.3181818182,0.1818181818,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cornelius Cas,3.5,0.1666666667,2.6666666667,0.1666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dennis Johnso,14.122727273,4.9990909091,3.8627272727,0.6136363636,14,0,1.0,3.0,0,0,0,1,1,0,6,3,5,True
Earl Tatum,9.572519084,1.9351145038,2.6030534351,0.3854961832,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ira Terrell,6.9763779528,1.1338582677,4.1968503937,0.5905511811,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Pace,3.2278481013,0.3417721519,2.1265822785,0.4810126582,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Lucas,10.723060345,6.9547413793,2.317887931,0.0786637931,14,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Johnny Davis,12.946666667,4.4906666667,2.0066666667,0.1546666667,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Keith Starr,0.8235294118,0.3529411765,0.5882352941,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Wright,8.2332361516,3.3965014577,1.6034985423,0.1690962099,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Leon Douglas,7.8662280702,1.0504385965,6.4780701754,0.7127192982,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lloyd Walton,4.2287390029,3.6451612903,1.0850439883,0.082111437,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lonnie Shelto,11.959881129,2.1679049034,6.1456166419,0.8306092125,10,0,0.0,1.0,0,0,0,0,0,0,0,1,1,False
Marshall Roge,3.8461538462,0.3846153846,0.4230769231,0.1153846154,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Dunleavy,7.9817351598,3.9337899543,1.5730593607,0.0570776256,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mitch Kupchak,10.2,0.7392156863,5.3529411765,0.3450980392,9,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Mo Howard,4.75,1.3125,1.21875,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Norm Cook,2.4074074074,0.2222222222,1.1111111111,0.1111111111,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Norton Barnhi,1.0,0.25,0.75,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Paul Griffin,5.0895833333,2.325,5.5208333333,0.5166666667,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Phil Hicks,2.3157894737,0.5614035088,1.649122807,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Phil Sellers,4.5,0.5681818182,0.9318181818,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Quinn Buckner,8.2461752434,4.331015299,2.7385257302,0.1112656467,10,0,0.0,1.0,0,0,0,0,0,0,0,4,0,False
Richard Washi,9.8461538462,1.1652421652,6.2792022792,0.7891737892,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Robert Parish,14.484171322,1.3531967722,9.1340782123,1.4655493482,21,0,0.0,4.0,0,0,0,0,1,1,0,0,9,True
Robin Jones,4.9333333333,1.0933333333,4.1333333333,0.52,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ron Davis,5.3461538462,0.6794871795,1.7820512821,0.141025641,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ron Lee,7.3325892857,3.7678571429,2.7209821429,0.2723214286,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Scott Lloyd,4.5537634409,0.9569892473,2.9946236559,0.1962365591,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Scott May,10.394366197,1.7183098592,4.0845070423,0.123943662,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Sonny Parker,9.8915929204,2.110619469,4.0730088496,0.3340707965,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Terry Furlow,10.669456067,2.3765690377,2.1213389121,0.2887029289,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Abernethy,5.5768025078,1.2037617555,3.1692789969,0.1880877743,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom Barker,6.5204081633,0.7653061224,5.306122449,0.5306122449,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wally Walker,7.0230088496,1.4938053097,3.1132743363,0.196460177,8,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Willie Smith,4.5769230769,3.5512820513,1.7179487179,0.0256410256,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Al Fleming,2.0,0.35,1.5,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alonzo Bradle,4.4444444444,0.7474747475,1.5252525253,0.0707070707,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Alvin Scott,4.9250398724,1.350877193,3.1770334928,0.5917065391,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Anthony Rober,7.7840375587,1.2441314554,3.9295774648,0.0610328638,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bayard Forres,4.0935251799,2.1294964029,4.0647482014,0.5107913669,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ben Poquette,6.8231197772,1.2144846797,5.1963788301,1.1058495822,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bernard King,22.488558352,3.2757437071,5.7894736842,0.2631578947,14,0,0.0,0.0,0,0,0,2,1,1,0,0,4,True
Bo Ellis,3.6488095238,0.6726190476,2.869047619,0.5,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Carringto,8.1951219512,1.4634146341,2.2804878049,0.2926829268,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Brad Davis,8.1852237253,4.9001040583,1.8085327784,0.151925078,15,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Cedric Maxwel,12.532934132,2.2299401198,6.3005988024,0.5185628743,11,0,1.0,2.0,0,0,0,0,0,0,0,0,0,False
Charlie Criss,8.4545454545,3.1937799043,1.4162679426,0.0502392344,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Eddie Johnson,15.056296296,5.0903703704,2.2548148148,0.1318518519,10,0,0.0,0.0,0,0,0,0,0,0,0,2,2,False
Eddie Jordan,8.1285714286,3.7976190476,1.8761904762,0.2285714286,7,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Eddie Owens,2.625,0.625,1.25,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ernie Grunfel,7.3939393939,2.0476190476,2.619047619,0.1933621934,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Glen Gondrezi,5.8482758621,1.3908045977,4.5149425287,0.2689655172,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Glenn Mosley,3.0625,0.65625,2.15625,0.3125,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greg Ballard,12.410224439,2.1608478803,6.0573566085,0.319201995,11,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Greg Griffin,4.0277777778,0.6666666667,2.8611111111,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jack Sikma,15.616079494,3.1508581752,9.7705510388,0.9467028004,14,0,0.0,1.0,0,0,0,0,0,0,0,1,7,True
Jacky Dorsey,2.3833333333,0.2666666667,2.35,0.1,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
James Edwards,12.724315068,1.283390411,5.1404109589,0.7422945205,19,0,0.0,3.0,0,0,0,0,0,0,0,0,0,False
Jim Bostic,6.5,0.75,4.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joe Hassett,5.9006849315,1.3219178082,1.051369863,0.0582191781,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
John Kuester,3.3407407407,2.2592592593,1.0444444444,0.0222222222,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kenny Carr,11.591988131,1.3694362018,7.4169139466,0.4391691395,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kent Benson,9.0705882353,1.7691176471,5.7073529412,0.8617647059,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Johnson,1.5,1.75,1.25,0.5,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Larry Moffett,0.8,0.35,1.05,0.1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mark Crow,5.6,0.5333333333,1.8,0.0666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mark Landsber,5.647597254,0.5400457666,6.1350114416,0.1601830664,7,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Marques Johns,20.104196816,3.6208393632,6.9710564399,0.7597684515,11,0,0.0,0.0,0,0,0,1,2,0,0,0,5,False
Mike Bratz,6.9641638225,3.1587030717,1.7576791809,0.1006825939,9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Mike Glenn,7.5817875211,1.6053962901,1.197301855,0.0725126476,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Norm Nixon,15.709635417,8.3151041667,2.5924479167,0.0924479167,10,0,0.0,2.0,0,0,0,0,0,0,0,0,2,False
Otis Birdsong,18.022988506,3.2471264368,2.9770114943,0.2054597701,12,0,0.0,0.0,0,0,0,0,1,0,0,0,4,False
Phil Bond,0.5714285714,0.2857142857,0.5714285714,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Phil Walker,4.45,1.35,1.3,0.125,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ray Williams,15.508396947,5.7694656489,3.6183206107,0.3175572519,10,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rich Laurel,2.4,0.3,1.0,0.1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Rickey Green,9.3763213531,5.5190274841,1.922832981,0.0539112051,14,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Ricky Marsh,4.4833333333,1.5,1.25,0.3166666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Robert Reid,11.368879217,2.7203482046,4.5353645267,0.4385201306,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Robert Smith,4.9563318777,1.7510917031,1.2576419214,0.0917030568,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Scott Sims,2.5,1.6666666667,1.0833333333,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Steve Sheppar,3.4622641509,0.5849056604,1.679245283,0.0377358491,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
T.R. Dunn,5.0684793555,1.6424974824,4.4018126888,0.253776435,14,0,0.0,0.0,0,0,0,0,0,0,0,3,0,False
Tate Armstron,3.8043478261,1.1413043478,0.9565217391,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Toby Knight,12.862190813,1.183745583,5.1024734982,0.6537102473,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tom LaGarde,7.6153846154,1.4615384615,5.1057692308,0.4198717949,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Tony Robertso,5.4533333333,1.4266666667,1.0666666667,0.0666666667,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Tree Rollins,5.4057093426,0.5709342561,5.839100346,2.1989619377,18,0,0.0,0.0,0,0,0,0,0,0,1,1,0,False
Walter Davis,18.897386254,3.7541142304,2.9554695063,0.1287512101,15,0,0.0,0.0,1,0,0,0,2,0,0,0,6,False
Wayman Britt,1.2857142857,0.2857142857,0.5714285714,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wesley Cox,4.6216216216,0.3108108108,2.7837837838,0.2027027027,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Wilson Washin,7.31,0.57,4.5,1.04,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Andre Wakefie,2.3086419753,0.9012345679,0.987654321,0.024691358,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Billy McKinne,8.031512605,3.4894957983,1.4222689076,0.0840336134,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Bob Elliott,6.9503546099,1.4468085106,3.5602836879,0.2411347518,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Butch Lee,8.0520833333,3.1979166667,1.4270833333,0.0104166667,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Clemon Johnso,5.3902759527,0.9776609724,4.6097240473,0.9421813403,10,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Dave Corzine,8.5465768799,1.657687991,5.9057239057,0.9517396184,13,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Del Beshore,3.5362318841,2.0144927536,0.9130434783,0.0724637681,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Dennis Boyd,1.2,1.4,0.4,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Essie Hollis,2.76,0.24,1.8,0.04,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Frankie Sande,5.1014492754,1.0,1.8985507246,0.1014492754,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Freeman Willi,14.66873065,1.5975232198,1.5789473684,0.0557275542,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Geoff Crompto,1.2073170732,0.3414634146,1.6951219512,0.2804878049,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
George Johnso,9.0818965517,1.7607758621,5.625,0.6077586207,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Greg Bunch,2.3333333333,0.3333333333,1.4166666667,0.25,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Harry Davis,3.9772727273,0.3636363636,1.6363636364,0.1818181818,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jack Givens,6.6666666667,0.9102564103,2.9230769231,0.2307692308,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jackie Robins,3.7727272727,0.5909090909,1.2272727273,0.1818181818,3,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
James Hardy,5.6626506024,1.265060241,5.2690763052,0.9437751004,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jeff Judkins,5.4485294118,1.0367647059,1.5698529412,0.0955882353,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Jerome Whiteh,6.5139911635,0.5508100147,4.8129602356,0.29455081,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Joel Kramer,3.8323170732,1.0457317073,2.7926829268,0.1890243902,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Long,13.584546473,1.9462486002,2.790593505,0.2015677492,14,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
John Olive,1.2571428571,0.0857142857,0.5714285714,0.0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
John Rudd,3.1724137931,0.6034482759,2.8793103448,0.1379310345,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Keith Herron,9.8306451613,1.4032258065,1.9516129032,0.2419354839,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kenny Higgs,6.8055555556,4.3703703704,1.8101851852,0.1064814815,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Kim Anderson,3.0,0.7142857143,2.1428571429,0.2380952381,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Lars Hansen,5.0666666667,0.9333333333,3.9333333333,0.0666666667,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marlon Redmon,6.4805194805,1.0,2.0909090909,0.3246753247,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Marty Byrnes,5.6844106464,1.5551330798,2.2281368821,0.1292775665,4,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Maurice Cheek,11.076294278,6.7138964578,2.8047229791,0.2670299728,15,0,0.0,1.0,0,0,0,0,0,0,4,1,4,True
Michael Coope,8.8533791523,4.1993127148,3.1718213058,0.5990836197,12,0,0.0,5.0,0,1,0,0,0,0,5,3,0,False
Micheal Ray R,14.84352518,7.0125899281,5.4964028777,0.3705035971,8,0,,,0,0,0,0,0,0,2,0,0,False
Mike Mitchell,19.783926219,1.3306982872,5.5942028986,0.5270092227,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
Mychal Thomps,13.700534759,2.2898395722,7.4342245989,1.1475935829,12,0,0.0,2.0,0,0,0,0,0,0,0,0,0,False
Otis Howard,4.2142857143,0.3571428571,2.9285714286,0.1428571429,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Phil Ford,11.605809129,6.3962655602,1.7717842324,0.0601659751,7,0,0.0,0.0,1,0,0,0,1,0,0,0,0,False
Purvis Short,17.347980998,2.5213776722,4.3052256532,0.2114014252,12,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ray Epps,2.0,0.1538461538,0.3846153846,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Raymond Towns,4.8376623377,1.4090909091,1.0194805195,0.0649350649,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Reggie Theus,18.533138402,6.2894736842,3.2641325536,0.2300194932,13,0,0.0,0.0,0,0,0,0,0,0,0,0,2,False
Rick Robey,7.5517241379,1.2393509128,4.6673427992,0.1825557809,8,0,0.0,1.0,0,0,0,0,0,0,0,0,0,False
Rick Wilson,2.9393939394,1.2575757576,1.196969697,0.1363636364,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Roger Phegley,8.7275362319,1.4086956522,2.0347826087,0.115942029,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
Ron Brewer,11.918163673,1.8363273453,1.9381237525,0.497005988,8,0,0.0,0.0,0,0,0,0,0,0,0,0,0,False
